StockCode,CurrentStock,ForecastDemand,ReorderQuantity
22497,947,25120.237709322257,24173.237709322257
22498,1153,25120.237709322257,23967.237709322257
22499,3609,25120.237709322257,21511.237709322257
22500,593,25120.237709322257,24527.237709322257
22501,2951,25120.237709322257,22169.237709322257
22502,4144,25120.237709322257,20976.237709322257
22503,149,25120.237709322257,24971.237709322257
22504,374,25120.237709322257,24746.237709322257
22505,3826,25120.237709322257,21294.237709322257
22507,5694,25120.237709322257,19426.237709322257
22508,2933,25120.237709322257,22187.237709322257
22509,394,25120.237709322257,24726.237709322257
22510,325,25120.237709322257,24795.237709322257
22511,409,25120.237709322257,24711.237709322257
22512,391,25120.237709322257,24729.237709322257
22513,595,25120.237709322257,24525.237709322257
22514,1103,25120.237709322257,24017.237709322257
22515,1063,25120.237709322257,24057.237709322257
22516,856,25120.237709322257,24264.237709322257
22517,815,25120.237709322257,24305.237709322257
22518,1424,25120.237709322257,23696.237709322257
22519,1451,25120.237709322257,23669.237709322257
22520,2301,25120.237709322257,22819.237709322257
22521,2304,25120.237709322257,22816.237709322257
22522,2247,25120.237709322257,22873.237709322257
22523,2194,25120.237709322257,22926.237709322257
22524,1970,25120.237709322257,23150.237709322257
22525,1978,25120.237709322257,23142.237709322257
22526,548,25120.237709322257,24572.237709322257
22528,10662,25120.237709322257,14458.237709322257
22529,2470,25120.237709322257,22650.237709322257
22530,10274,25120.237709322257,14846.237709322257
22531,8314,25120.237709322257,16806.237709322257
22532,2919,25120.237709322257,22201.237709322257
22533,4740,25120.237709322257,20380.237709322257
22534,13222,25120.237709322257,11898.237709322257
22535,4517,25120.237709322257,20603.237709322257
22536,10217,25120.237709322257,14903.237709322257
22537,5950,25120.237709322257,19170.237709322257
22538,1446,25120.237709322257,23674.237709322257
22539,5747,25120.237709322257,19373.237709322257
22540,6286,25120.237709322257,18834.237709322257
22541,1247,25120.237709322257,23873.237709322257
22543,3300,25120.237709322257,21820.237709322257
22544,9545,25120.237709322257,15575.237709322257
22545,3484,25120.237709322257,21636.237709322257
22546,4384,25120.237709322257,20736.237709322257
22547,2041,25120.237709322257,23079.237709322257
22548,3589,25120.237709322257,21531.237709322257
22549,6688,25120.237709322257,18432.237709322257
22550,2095,25120.237709322257,23025.237709322257
22551,15779,25120.237709322257,9341.237709322257
22553,8108,25120.237709322257,17012.237709322257
22554,13854,25120.237709322257,11266.237709322257
22555,11905,25120.237709322257,13215.237709322257
22556,13797,25120.237709322257,11323.237709322257
22557,10620,25120.237709322257,14500.237709322257
22558,19081,25120.237709322257,6039.237709322257
22559,1589,25120.237709322257,23531.237709322257
22560,15226,25120.237709322257,9894.237709322257
22561,11779,25120.237709322257,13341.237709322257
22562,4013,25120.237709322257,21107.237709322257
22563,6012,25120.237709322257,19108.237709322257
22564,4630,25120.237709322257,20490.237709322257
22565,2129,25120.237709322257,22991.237709322257
22566,2896,25120.237709322257,22224.237709322257
22567,5810,25120.237709322257,19310.237709322257
22568,5700,25120.237709322257,19420.237709322257
22569,5731,25120.237709322257,19389.237709322257
22570,5852,25120.237709322257,19268.237709322257
22571,6091,25120.237709322257,19029.237709322257
22572,3686,25120.237709322257,21434.237709322257
22573,5127,25120.237709322257,19993.237709322257
22574,5386,25120.237709322257,19734.237709322257
22575,3199,25120.237709322257,21921.237709322257
22576,3364,25120.237709322257,21756.237709322257
22577,14165,25120.237709322257,10955.237709322257
22578,13429,25120.237709322257,11691.237709322257
22579,7306,25120.237709322257,17814.237709322257
22580,2366,25120.237709322257,22754.237709322257
22581,3653,25120.237709322257,21467.237709322257
22582,2544,25120.237709322257,22576.237709322257
22583,1903,25120.237709322257,23217.237709322257
22584,5291,25120.237709322257,19829.237709322257
22585,18335,25120.237709322257,6785.237709322257
22586,2126,25120.237709322257,22994.237709322257
22587,2188,25120.237709322257,22932.237709322257
22588,2929,25120.237709322257,22191.237709322257
22589,1389,25120.237709322257,23731.237709322257
22591,1395,25120.237709322257,23725.237709322257
22592,2001,25120.237709322257,23119.237709322257
22593,5812,25120.237709322257,19308.237709322257
22594,5011,25120.237709322257,20109.237709322257
22595,13024,25120.237709322257,12096.237709322257
22596,6419,25120.237709322257,18701.237709322257
22597,4657,25120.237709322257,20463.237709322257
22598,1799,25120.237709322257,23321.237709322257
22599,3135,25120.237709322257,21985.237709322257
22600,4961,25120.237709322257,20159.237709322257
22601,5425,25120.237709322257,19695.237709322257
22602,6643,25120.237709322257,18477.237709322257
22603,4225,25120.237709322257,20895.237709322257
22604,4605,25120.237709322257,20515.237709322257
22605,1847,25120.237709322257,23273.237709322257
22606,1087,25120.237709322257,24033.237709322257
22607,2576,25120.237709322257,22544.237709322257
22608,5772,25120.237709322257,19348.237709322257
22609,7165,25120.237709322257,17955.237709322257
22610,12757,25120.237709322257,12363.237709322257
22611,909,25120.237709322257,24211.237709322257
22612,1001,25120.237709322257,24119.237709322257
22613,3065,25120.237709322257,22055.237709322257
22614,5883,25120.237709322257,19237.237709322257
22615,3866,25120.237709322257,21254.237709322257
22616,40367,25120.237709322257,0.0
22617,4390,25120.237709322257,20730.237709322257
22618,742,25120.237709322257,24378.237709322257
22619,4251,25120.237709322257,20869.237709322257
22620,8363,25120.237709322257,16757.237709322257
22621,8951,25120.237709322257,16169.237709322257
22622,3242,25120.237709322257,21878.237709322257
22623,2358,25120.237709322257,22762.237709322257
22624,3294,25120.237709322257,21826.237709322257
22625,2764,25120.237709322257,22356.237709322257
22626,873,25120.237709322257,24247.237709322257
22627,1656,25120.237709322257,23464.237709322257
22628,1752,25120.237709322257,23368.237709322257
22629,21223,25120.237709322257,3897.2377093222567
22630,18427,25120.237709322257,6693.237709322257
22631,6337,25120.237709322257,18783.237709322257
22632,11195,25120.237709322257,13925.237709322257
22633,9544,25120.237709322257,15576.237709322257
22634,1726,25120.237709322257,23394.237709322257
22635,1693,25120.237709322257,23427.237709322257
22636,1665,25120.237709322257,23455.237709322257
22637,4626,25120.237709322257,20494.237709322257
22638,2975,25120.237709322257,22145.237709322257
22639,4239,25120.237709322257,20881.237709322257
22640,2927,25120.237709322257,22193.237709322257
22641,2863,25120.237709322257,22257.237709322257
22642,3560,25120.237709322257,21560.237709322257
22643,3034,25120.237709322257,22086.237709322257
22644,5096,25120.237709322257,20024.237709322257
22645,5884,25120.237709322257,19236.237709322257
22646,9314,25120.237709322257,15806.237709322257
22647,1068,25120.237709322257,24052.237709322257
22649,2346,25120.237709322257,22774.237709322257
22650,1853,25120.237709322257,23267.237709322257
22651,3253,25120.237709322257,21867.237709322257
22652,10165,25120.237709322257,14955.237709322257
22653,3078,25120.237709322257,22042.237709322257
22654,2689,25120.237709322257,22431.237709322257
22655,113,25120.237709322257,25007.237709322257
22656,74,25120.237709322257,25046.237709322257
22657,130,25120.237709322257,24990.237709322257
22659,16869,25120.237709322257,8251.237709322257
22660,891,25120.237709322257,24229.237709322257
22661,8319,25120.237709322257,16801.237709322257
22662,10069,25120.237709322257,15051.237709322257
22663,5793,25120.237709322257,19327.237709322257
22664,1446,25120.237709322257,23674.237709322257
22665,3034,25120.237709322257,22086.237709322257
22666,10973,25120.237709322257,14147.237709322257
22667,5013,25120.237709322257,20107.237709322257
22668,3604,25120.237709322257,21516.237709322257
22669,2439,25120.237709322257,22681.237709322257
22670,4492,25120.237709322257,20628.237709322257
22671,1720,25120.237709322257,23400.237709322257
22672,2870,25120.237709322257,22250.237709322257
22673,1350,25120.237709322257,23770.237709322257
22674,2399,25120.237709322257,22721.237709322257
22675,2238,25120.237709322257,22882.237709322257
22676,1876,25120.237709322257,23244.237709322257
22677,1606,25120.237709322257,23514.237709322257
22678,1432,25120.237709322257,23688.237709322257
22679,1298,25120.237709322257,23822.237709322257
22680,1396,25120.237709322257,23724.237709322257
22681,1191,25120.237709322257,23929.237709322257
22682,1181,25120.237709322257,23939.237709322257
22683,1157,25120.237709322257,23963.237709322257
22684,1029,25120.237709322257,24091.237709322257
22685,1096,25120.237709322257,24024.237709322257
22686,1438,25120.237709322257,23682.237709322257
22687,940,25120.237709322257,24180.237709322257
22688,916,25120.237709322257,24204.237709322257
22689,1150,25120.237709322257,23970.237709322257
22690,2558,25120.237709322257,22562.237709322257
22691,762,25120.237709322257,24358.237709322257
22692,2160,25120.237709322257,22960.237709322257
22693,17899,25120.237709322257,7221.237709322257
22694,5136,25120.237709322257,19984.237709322257
22695,1501,25120.237709322257,23619.237709322257
22696,1486,25120.237709322257,23634.237709322257
22697,10117,25120.237709322257,15003.237709322257
22698,8233,25120.237709322257,16887.237709322257
22699,13340,25120.237709322257,11780.237709322257
22700,1394,25120.237709322257,23726.237709322257
22701,677,25120.237709322257,24443.237709322257
22702,1593,25120.237709322257,23527.237709322257
22703,515,25120.237709322257,24605.237709322257
22704,8853,25120.237709322257,16267.237709322257
22705,3883,25120.237709322257,21237.237709322257
22706,4272,25120.237709322257,20848.237709322257
22707,2157,25120.237709322257,22963.237709322257
22708,5375,25120.237709322257,19745.237709322257
22709,2799,25120.237709322257,22321.237709322257
22710,7209,25120.237709322257,17911.237709322257
22711,5402,25120.237709322257,19718.237709322257
22712,7447,25120.237709322257,17673.237709322257
22713,6257,25120.237709322257,18863.237709322257
22714,5315,25120.237709322257,19805.237709322257
22715,2731,25120.237709322257,22389.237709322257
22716,5330,25120.237709322257,19790.237709322257
22717,2444,25120.237709322257,22676.237709322257
22718,2691,25120.237709322257,22429.237709322257
22719,3353,25120.237709322257,21767.237709322257
22720,7507,25120.237709322257,17613.237709322257
22721,1022,25120.237709322257,24098.237709322257
22722,5985,25120.237709322257,19135.237709322257
22723,1169,25120.237709322257,23951.237709322257
22725,2591,25120.237709322257,22529.237709322257
22726,7955,25120.237709322257,17165.237709322257
22727,9595,25120.237709322257,15525.237709322257
22728,6374,25120.237709322257,18746.237709322257
22729,3105,25120.237709322257,22015.237709322257
22730,3877,25120.237709322257,21243.237709322257
22731,3061,25120.237709322257,22059.237709322257
22732,3856,25120.237709322257,21264.237709322257
22733,3526,25120.237709322257,21594.237709322257
22734,10237,25120.237709322257,14883.237709322257
22735,1499,25120.237709322257,23621.237709322257
22736,2633,25120.237709322257,22487.237709322257
22737,3412,25120.237709322257,21708.237709322257
22738,4636,25120.237709322257,20484.237709322257
22739,4199,25120.237709322257,20921.237709322257
22740,13765,25120.237709322257,11355.237709322257
22741,10721,25120.237709322257,14399.237709322257
22742,1017,25120.237709322257,24103.237709322257
22743,1539,25120.237709322257,23581.237709322257
22744,1565,25120.237709322257,23555.237709322257
22745,4097,25120.237709322257,21023.237709322257
22746,2979,25120.237709322257,22141.237709322257
22747,2088,25120.237709322257,23032.237709322257
22748,4263,25120.237709322257,20857.237709322257
22749,3876,25120.237709322257,21244.237709322257
22750,3237,25120.237709322257,21883.237709322257
22751,2332,25120.237709322257,22788.237709322257
22752,9781,25120.237709322257,15339.237709322257
22753,7382,25120.237709322257,17738.237709322257
22754,8986,25120.237709322257,16134.237709322257
22755,8833,25120.237709322257,16287.237709322257
22756,6217,25120.237709322257,18903.237709322257
22757,7721,25120.237709322257,17399.237709322257
22758,7476,25120.237709322257,17644.237709322257
22759,19254,25120.237709322257,5866.237709322257
22760,361,25120.237709322257,24759.237709322257
22761,54,25120.237709322257,25066.237709322257
22762,216,25120.237709322257,24904.237709322257
22763,677,25120.237709322257,24443.237709322257
22764,186,25120.237709322257,24934.237709322257
22765,338,25120.237709322257,24782.237709322257
22766,4475,25120.237709322257,20645.237709322257
22767,1022,25120.237709322257,24098.237709322257
22768,1197,25120.237709322257,23923.237709322257
22769,179,25120.237709322257,24941.237709322257
22770,114,25120.237709322257,25006.237709322257
22771,7762,25120.237709322257,17358.237709322257
22772,4580,25120.237709322257,20540.237709322257
22773,2495,25120.237709322257,22625.237709322257
22774,2981,25120.237709322257,22139.237709322257
22775,3903,25120.237709322257,21217.237709322257
22776,1763,25120.237709322257,23357.237709322257
22777,487,25120.237709322257,24633.237709322257
22778,1047,25120.237709322257,24073.237709322257
22779,2024,25120.237709322257,23096.237709322257
22780,1850,25120.237709322257,23270.237709322257
22781,890,25120.237709322257,24230.237709322257
22782,254,25120.237709322257,24866.237709322257
22783,491,25120.237709322257,24629.237709322257
22784,1598,25120.237709322257,23522.237709322257
22785,427,25120.237709322257,24693.237709322257
22786,255,25120.237709322257,24865.237709322257
22788,486,25120.237709322257,24634.237709322257
